date,revenue,cogs,day,day_of_week,day_of_year,week_of_year,month,quarter,year,is_weekend,is_month_start,is_month_end,is_quarter_start,is_quarter_end,orders_cnt,unique_customers,orders_status_cancelled,orders_status_created,orders_status_delivered,orders_status_paid,orders_status_returned,orders_status_shipped,orders_paymethod_apple_pay,orders_paymethod_bank_transfer,orders_paymethod_cod,orders_paymethod_credit_card,orders_paymethod_paypal,orders_device_desktop,orders_device_mobile,orders_device_tablet,orders_source_direct,orders_source_email_campaign,orders_source_organic_search,orders_source_paid_search,orders_source_referral,orders_source_social_media,order_items_rows,distinct_orders_from_items,distinct_products_sold,items_qty_sum,gross_merch_value,discount_total,promo_item_cnt,promo2_item_cnt,est_cogs_from_items,promo_item_ratio,promo2_item_ratio,cat_qty_Casual,cat_qty_GenZ,cat_qty_Outdoor,cat_qty_Streetwear,segment_qty_Activewear,segment_qty_All-weather,segment_qty_Balanced,segment_qty_Everyday,segment_qty_Performance,segment_qty_Premium,segment_qty_Standard,segment_qty_Trendy,size_qty_L,size_qty_M,size_qty_S,size_qty_XL,payment_orders_cnt,payment_value_sum,payment_value_mean,installments_mean,installments_max,installments_1_cnt,installments_2_cnt,installments_3_cnt,installments_6_cnt,installments_12_cnt,payments_method_apple_pay,payments_method_bank_transfer,payments_method_cod,payments_method_credit_card,payments_method_paypal,shipments_cnt,shipping_fee_sum,shipping_fee_mean,delivery_days_mean,delivery_days_median,returns_cnt,return_qty_sum,refund_amount_sum,returned_orders_cnt,returned_products_cnt,return_reason_changed_mind,return_reason_defective,return_reason_late_delivery,return_reason_not_as_described,return_reason_wrong_size,reviews_cnt,avg_rating,median_rating,low_rating_cnt,high_rating_cnt,unique_reviewed_products,unique_review_customers,sessions_total,unique_visitors_total,page_views_total,bounce_rate_mean,avg_session_duration_sec_mean,sessions_source_direct,sessions_source_email_campaign,sessions_source_organic_search,sessions_source_paid_search,sessions_source_referral,sessions_source_social_media,visitors_source_direct,visitors_source_email_campaign,visitors_source_organic_search,visitors_source_paid_search,visitors_source_referral,visitors_source_social_media,unique_customers_from_profile,avg_customer_tenure_days,median_customer_tenure_days,new_customers_same_day,age_group_18-24,age_group_25-34,age_group_35-44,age_group_45-54,age_group_55+,gender_Female,gender_Male,gender_Non-binary,shipping_zip_nunique,shipping_city_nunique,shipping_district_nunique,orders_region_Central,orders_region_East,orders_region_West,stock_on_hand_sum,units_received_sum,units_sold_sum,stockout_days_sum,stockout_flag_sum,overstock_flag_sum,reorder_flag_sum,days_of_supply_mean,fill_rate_mean,sell_through_rate_mean,product_inventory_nunique,is_promo_active,promo_active_cnt,promo_global_cnt,promo_targeted_cnt,promo_global_ratio,promo_discount_mean,promo_global_discount_mean,promo_targeted_discount_mean,promo_intensity,promo_pct_cnt,promo_fixed_cnt,promo_stackable_cnt,promo_outdoor_direct_cnt,promo_outdoor_direct_discount_mean,promo_streetwear_direct_cnt,promo_streetwear_direct_discount_mean,days_to_next_promo_start,days_since_prev_promo_end,is_promo_start_day,is_promo_end_day,is_pre_promo_3d,is_post_promo_3d,is_pre_promo_7d,is_post_promo_7d,net_merch_after_discount,refund_to_gmv_ratio,return_per_order_ratio,promo_item_to_qty_ratio,pages_per_session,visitors_per_session
2012-07-14,3820831.41,3075464.87,14,5,196,28,7,3,2012,1,0,0,0,0,157.0,154.0,12.0,1.0,129.0,2.0,10.0,3.0,15.0,6.0,24.0,89.0,23.0,64.0,79.0,14.0,14.0,26.0,44.0,26.0,13.0,34.0,173.0,157.0,105.0,751.0,3820831.41,0.0,0.0,0.0,3075464.8680720604,0.0,0.0,13.0,55.0,253.0,430.0,244.0,13.0,85.0,249.0,74.0,9.0,22.0,55.0,219.0,177.0,233.0,122.0,157.0,3820831.41,24336.505796178346,3.5031847133757963,12.0,64.0,0.0,52.0,27.0,14.0,15.0,6.0,24.0,89.0,23.0,173.0,873.9,5.051445086705202,4.61271676300578,5.0,2.0,6.0,52967.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,3.5,3.5,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,154.0,-2420.3821656050955,-2463.0,0.0,27.0,50.0,35.0,28.0,17.0,77.0,73.0,7.0,152.0,38.0,37.0,49.0,65.0,43.0,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,201.0,,0,0,0,0,0,0,3820831.41,0.013862689639059473,0.012738853503184714,0.0,,
2012-07-15,3948841.28,3154482.05,15,6,197,28,7,3,2012,1,0,0,0,0,149.0,148.0,16.0,1.0,113.0,4.0,8.0,7.0,15.0,8.0,27.0,80.0,19.0,52.0,66.0,31.0,8.0,14.0,47.0,39.0,17.0,24.0,162.0,149.0,98.0,732.0,3948841.28,0.0,0.0,0.0,3154482.049609721,0.0,0.0,19.0,25.0,239.0,449.0,235.0,19.0,111.0,253.0,83.0,4.0,2.0,25.0,257.0,155.0,170.0,150.0,149.0,3948841.28,26502.290469798656,3.436241610738255,12.0,68.0,0.0,42.0,25.0,14.0,15.0,8.0,27.0,80.0,19.0,186.0,853.6,4.5892473118279575,4.467741935483871,5.0,2.0,2.0,13534.619999999999,2.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,4.25,4.0,0.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,148.0,-2533.4093959731545,-2574.0,0.0,16.0,39.0,46.0,29.0,19.0,80.0,65.0,4.0,147.0,40.0,39.0,53.0,55.0,41.0,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,200.0,,0,0,0,0,0,0,3948841.28,0.0034274915197401905,0.013422818791946308,0.0,,
2012-07-16,3503801.49,2708219.59,16,0,198,29,7,3,2012,0,0,0,0,0,140.0,139.0,11.0,0.0,110.0,8.0,7.0,4.0,16.0,7.0,25.0,72.0,20.0,57.0,60.0,23.0,10.0,23.0,39.0,31.0,15.0,22.0,154.0,140.0,93.0,719.0,3503801.49,0.0,0.0,0.0,2708219.591022515,0.0,0.0,33.0,81.0,217.0,388.0,206.0,33.0,78.0,213.0,90.0,11.0,7.0,81.0,160.0,122.0,221.0,216.0,140.0,3503801.49,25027.1535,3.5357142857142856,12.0,57.0,0.0,46.0,24.0,13.0,16.0,7.0,25.0,72.0,20.0,144.0,653.3,4.5368055555555555,4.5625,5.0,3.0,4.0,16170.54,3.0,3.0,0.0,0.0,0.0,0.0,3.0,4.0,4.25,4.5,0.0,3.0,4.0,4.0,,,,,,,,,,,,,,,,,,139.0,-2363.9142857142856,-2548.0,0.0,13.0,47.0,35.0,27.0,18.0,70.0,65.0,5.0,138.0,39.0,37.0,35.0,71.0,34.0,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,199.0,,0,0,0,0,0,0,3503801.49,0.004615141595821401,0.02142857142857143,0.0,,
2012-07-17,4476729.49,3463061.65,17,1,199,29,7,3,2012,0,0,0,0,0,185.0,183.0,19.0,1.0,148.0,5.0,9.0,3.0,14.0,4.0,27.0,105.0,35.0,77.0,82.0,26.0,17.0,21.0,51.0,39.0,24.0,33.0,203.0,185.0,117.0,958.0,4476729.49,0.0,0.0,0.0,3463061.649118149,0.0,0.0,28.0,78.0,330.0,522.0,296.0,28.0,108.0,278.0,124.0,34.0,12.0,78.0,284.0,207.0,243.0,224.0,185.0,4476729.49,24198.537783783784,3.3351351351351353,12.0,83.0,0.0,58.0,28.0,16.0,14.0,4.0,27.0,105.0,35.0,133.0,583.36,4.386165413533835,4.135338345864661,4.0,3.0,5.0,22944.07,3.0,3.0,0.0,2.0,0.0,1.0,0.0,8.0,3.875,4.0,1.0,6.0,8.0,8.0,,,,,,,,,,,,,,,,,,183.0,-2530.951351351351,-2850.0,0.0,27.0,54.0,46.0,37.0,21.0,90.0,86.0,9.0,182.0,38.0,37.0,64.0,85.0,36.0,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,198.0,,0,0,0,0,0,0,4476729.49,0.005125185707836905,0.016216216216216217,0.0,,
2012-07-18,5184141.46,4072012.16,18,2,200,29,7,3,2012,0,0,0,0,0,225.0,223.0,21.0,1.0,187.0,0.0,14.0,2.0,28.0,6.0,37.0,120.0,34.0,82.0,103.0,40.0,17.0,22.0,71.0,50.0,17.0,48.0,256.0,225.0,128.0,1085.0,5184141.46,0.0,0.0,0.0,4072012.15845807,0.0,0.0,26.0,43.0,380.0,636.0,374.0,26.0,81.0,342.0,178.0,6.0,35.0,43.0,312.0,206.0,320.0,247.0,225.0,5184141.46,23040.628711111112,3.6133333333333333,12.0,84.0,0.0,83.0,36.0,22.0,28.0,6.0,37.0,120.0,34.0,156.0,880.72,5.645641025641026,4.166666666666667,4.0,2.0,4.0,23202.75,2.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,4.875,5.0,0.0,8.0,7.0,8.0,,,,,,,,,,,,,,,,,,223.0,-2427.9777777777776,-2545.0,0.0,35.0,61.0,64.0,45.0,20.0,95.0,120.0,10.0,218.0,40.0,38.0,62.0,117.0,46.0,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,197.0,,0,0,0,0,0,0,5184141.46,0.00447571698786167,0.008888888888888889,0.0,,
2012-07-19,6421487.11,5007270.91,19,3,201,29,7,3,2012,0,0,0,0,0,263.0,259.0,20.0,0.0,214.0,5.0,21.0,3.0,32.0,14.0,34.0,152.0,31.0,109.0,123.0,31.0,23.0,40.0,68.0,49.0,25.0,58.0,289.0,263.0,142.0,1322.0,6421487.11,0.0,0.0,0.0,5007270.912521167,0.0,0.0,66.0,96.0,479.0,681.0,441.0,66.0,143.0,391.0,147.0,38.0,0.0,96.0,368.0,283.0,362.0,309.0,263.0,6421487.11,24416.30079847909,3.4600760456273765,12.0,95.0,1.0,91.0,62.0,14.0,32.0,14.0,34.0,152.0,31.0,191.0,978.63,5.123717277486911,4.439790575916231,4.0,5.0,11.0,35697.71,5.0,5.0,1.0,1.0,0.0,1.0,2.0,9.0,3.5555555555555554,4.0,2.0,6.0,8.0,9.0,,,,,,,,,,,,,,,,,,259.0,-2400.0532319391637,-2512.0,0.0,33.0,93.0,64.0,45.0,28.0,127.0,121.0,15.0,247.0,41.0,39.0,68.0,136.0,59.0,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,196.0,,0,0,0,0,0,0,6421487.11,0.00555910327132931,0.019011406844106463,0.0,,
2012-07-20,5171470.46,4213989.64,20,4,202,29,7,3,2012,0,0,0,0,0,231.0,230.0,23.0,2.0,186.0,3.0,7.0,10.0,24.0,11.0,33.0,126.0,37.0,83.0,109.0,39.0,13.0,27.0,67.0,54.0,27.0,43.0,258.0,231.0,127.0,1227.0,5171470.46,0.0,0.0,0.0,4213989.639633853,0.0,0.0,19.0,107.0,532.0,569.0,492.0,19.0,105.0,295.0,147.0,40.0,22.0,107.0,369.0,291.0,277.0,290.0,231.0,5171470.46,22387.318008658007,3.4805194805194803,12.0,93.0,0.0,83.0,33.0,22.0,24.0,11.0,33.0,126.0,37.0,184.0,1229.6,6.682608695652173,4.358695652173913,4.0,1.0,1.0,1511.59,1.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,4.6,5.0,0.0,10.0,9.0,10.0,,,,,,,,,,,,,,,,,,230.0,-2536.030303030303,-2662.0,0.0,27.0,72.0,62.0,41.0,29.0,120.0,105.0,6.0,220.0,41.0,37.0,74.0,104.0,53.0,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,195.0,,0,0,0,0,0,0,5171470.46,0.0002922940412580448,0.004329004329004329,0.0,,
2012-07-21,3442157.02,2746075.45,21,5,203,29,7,3,2012,1,0,0,0,0,171.0,170.0,17.0,1.0,135.0,4.0,10.0,4.0,19.0,15.0,24.0,89.0,24.0,71.0,79.0,21.0,17.0,17.0,50.0,36.0,14.0,37.0,196.0,171.0,103.0,855.0,3442157.02,0.0,0.0,0.0,2746075.4536195495,0.0,0.0,6.0,44.0,394.0,411.0,376.0,6.0,62.0,203.0,119.0,18.0,27.0,44.0,270.0,177.0,229.0,179.0,171.0,3442157.02,20129.57321637427,3.4853801169590644,12.0,74.0,0.0,52.0,29.0,16.0,19.0,15.0,24.0,89.0,24.0,192.0,1159.1,6.036979166666666,4.598958333333333,5.0,4.0,19.0,139515.72,4.0,4.0,3.0,0.0,0.0,0.0,1.0,13.0,4.538461538461538,5.0,0.0,13.0,13.0,13.0,,,,,,,,,,,,,,,,,,170.0,-2497.5380116959063,-2574.0,0.0,27.0,42.0,47.0,30.0,25.0,73.0,92.0,6.0,165.0,41.0,39.0,57.0,79.0,35.0,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,194.0,,0,0,0,0,0,0,3442157.02,0.040531480461051136,0.023391812865497075,0.0,,
2012-07-22,3117550.57,2531656.38,22,6,204,29,7,3,2012,1,0,0,0,0,140.0,139.0,12.0,2.0,115.0,3.0,6.0,2.0,11.0,6.0,21.0,77.0,25.0,45.0,67.0,28.0,16.0,18.0,34.0,27.0,18.0,27.0,160.0,140.0,93.0,714.0,3117550.57,0.0,0.0,0.0,2531656.3821244063,0.0,0.0,24.0,29.0,301.0,360.0,291.0,24.0,63.0,215.0,74.0,10.0,8.0,29.0,248.0,134.0,166.0,166.0,140.0,3117550.57,22268.218357142858,3.5714285714285716,12.0,62.0,0.0,40.0,23.0,15.0,11.0,6.0,21.0,77.0,25.0,171.0,1069.55,6.254678362573099,4.298245614035087,4.0,6.0,24.0,196470.94,6.0,6.0,2.0,1.0,0.0,2.0,1.0,9.0,4.111111111111111,4.0,0.0,7.0,9.0,9.0,,,,,,,,,,,,,,,,,,139.0,-2434.8,-2567.5,0.0,21.0,44.0,33.0,28.0,14.0,58.0,76.0,6.0,137.0,41.0,38.0,38.0,75.0,27.0,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,193.0,,0,0,0,0,0,0,3117550.57,0.06302093120497482,0.04285714285714286,0.0,,
2012-07-23,4730517.69,3685006.66,23,0,205,30,7,3,2012,0,0,0,0,0,206.0,203.0,10.0,0.0,173.0,4.0,10.0,9.0,26.0,11.0,33.0,113.0,23.0,88.0,90.0,28.0,22.0,18.0,54.0,42.0,22.0,48.0,231.0,206.0,136.0,1037.0,4730517.69,0.0,0.0,0.0,3685006.664936399,0.0,0.0,14.0,84.0,368.0,571.0,352.0,14.0,82.0,318.0,164.0,16.0,7.0,84.0,257.0,230.0,276.0,274.0,206.0,4730517.69,22963.67810679612,3.650485436893204,12.0,80.0,0.0,68.0,38.0,20.0,26.0,11.0,33.0,113.0,23.0,176.0,934.63,5.310397727272727,4.528409090909091,5.0,5.0,15.0,127759.84,5.0,5.0,0.0,1.0,1.0,1.0,2.0,11.0,4.363636363636363,5.0,0.0,9.0,10.0,11.0,,,,,,,,,,,,,,,,,,203.0,-2480.78640776699,-2766.0,0.0,39.0,53.0,43.0,40.0,31.0,107.0,92.0,7.0,202.0,40.0,39.0,50.0,111.0,45.0,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,192.0,,0,0,0,0,0,0,4730517.69,0.027007581066671792,0.024271844660194174,0.0,,
2012-07-24,4096496.12,3248450.65,24,1,206,30,7,3,2012,0,0,0,0,0,186.0,185.0,17.0,4.0,147.0,5.0,10.0,3.0,18.0,8.0,21.0,110.0,29.0,71.0,81.0,34.0,18.0,17.0,59.0,38.0,21.0,33.0,209.0,186.0,122.0,903.0,4096496.12,0.0,0.0,0.0,3248450.653393645,0.0,0.0,16.0,24.0,399.0,464.0,355.0,16.0,89.0,246.0,97.0,44.0,32.0,24.0,263.0,196.0,254.0,190.0,186.0,4096496.12,22024.172688172042,3.7795698924731185,12.0,67.0,0.0,64.0,36.0,19.0,18.0,8.0,21.0,110.0,29.0,143.0,879.1,6.147552447552448,4.699300699300699,5.0,5.0,13.0,81299.68000000001,5.0,5.0,2.0,1.0,0.0,0.0,2.0,22.0,4.181818181818182,4.0,1.0,18.0,21.0,22.0,,,,,,,,,,,,,,,,,,185.0,-2513.2634408602153,-2684.5,0.0,26.0,55.0,51.0,32.0,22.0,82.0,99.0,5.0,183.0,42.0,39.0,41.0,99.0,46.0,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,191.0,,0,0,0,0,0,0,4096496.12,0.019846150861238948,0.026881720430107527,0.0,,
2012-07-25,5246688.08,4140019.37,25,2,207,30,7,3,2012,0,0,0,0,0,224.0,221.0,23.0,5.0,164.0,4.0,23.0,5.0,27.0,6.0,38.0,121.0,32.0,109.0,82.0,33.0,16.0,31.0,61.0,59.0,14.0,43.0,246.0,224.0,139.0,1090.0,5246688.08,0.0,0.0,0.0,4140019.3709758664,0.0,0.0,40.0,57.0,382.0,611.0,355.0,40.0,91.0,325.0,175.0,27.0,20.0,57.0,312.0,224.0,315.0,239.0,224.0,5246688.08,23422.714642857143,3.5669642857142856,12.0,82.0,0.0,83.0,40.0,19.0,27.0,6.0,38.0,121.0,32.0,177.0,1012.61,5.720960451977401,4.395480225988701,4.0,8.0,24.0,141941.0,8.0,8.0,2.0,1.0,2.0,1.0,2.0,8.0,3.75,4.0,1.0,6.0,8.0,8.0,,,,,,,,,,,,,,,,,,221.0,-2470.3348214285716,-2609.0,0.0,23.0,71.0,70.0,36.0,24.0,112.0,100.0,12.0,216.0,41.0,39.0,57.0,110.0,57.0,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,190.0,,0,0,0,0,0,0,5246688.08,0.027053447400669565,0.03571428571428571,0.0,,
2012-07-26,5851965.06,4579171.74,26,3,208,30,7,3,2012,0,0,0,0,0,273.0,270.0,31.0,0.0,218.0,5.0,12.0,7.0,23.0,15.0,44.0,155.0,36.0,124.0,115.0,34.0,18.0,26.0,84.0,66.0,21.0,58.0,308.0,273.0,161.0,1310.0,5851965.06,0.0,0.0,0.0,4579171.740512137,0.0,0.0,39.0,42.0,614.0,615.0,578.0,39.0,92.0,386.0,131.0,36.0,6.0,42.0,393.0,305.0,341.0,271.0,273.0,5851965.06,21435.769450549447,3.7838827838827838,12.0,104.0,1.0,87.0,51.0,30.0,23.0,15.0,44.0,155.0,36.0,226.0,1199.82,5.308938053097345,4.522123893805309,4.0,7.0,16.0,46345.31,7.0,7.0,0.0,2.0,0.0,1.0,4.0,18.0,4.222222222222222,4.0,1.0,16.0,15.0,17.0,,,,,,,,,,,,,,,,,,270.0,-2393.388278388278,-2586.0,0.0,39.0,77.0,64.0,54.0,39.0,129.0,131.0,13.0,266.0,41.0,39.0,79.0,117.0,77.0,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,189.0,,0,0,0,0,0,0,5851965.06,0.007919614954092019,0.02564102564102564,0.0,,
2012-07-27,5156699.45,3989402.2,27,4,209,30,7,3,2012,0,0,0,0,0,212.0,211.0,25.0,2.0,166.0,3.0,14.0,2.0,34.0,8.0,31.0,104.0,35.0,82.0,96.0,34.0,13.0,35.0,64.0,51.0,18.0,31.0,237.0,212.0,125.0,1070.0,5156699.45,0.0,0.0,0.0,3989402.2008385034,0.0,0.0,23.0,41.0,379.0,627.0,366.0,23.0,129.0,301.0,161.0,13.0,36.0,41.0,293.0,238.0,262.0,277.0,212.0,5156699.45,24324.054009433963,3.4952830188679247,12.0,78.0,0.0,75.0,45.0,14.0,34.0,8.0,31.0,104.0,35.0,172.0,878.0,5.104651162790698,4.662790697674419,5.0,7.0,18.0,53193.439999999995,7.0,5.0,2.0,5.0,0.0,0.0,0.0,16.0,3.5,3.5,4.0,8.0,15.0,16.0,,,,,,,,,,,,,,,,,,211.0,-2407.75,-2574.0,0.0,33.0,69.0,48.0,34.0,28.0,118.0,89.0,5.0,204.0,39.0,39.0,68.0,97.0,47.0,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,188.0,,0,0,0,0,0,0,5156699.45,0.010315404361989721,0.0330188679245283,0.0,,
2012-07-28,4326956.84,3403662.59,28,5,210,30,7,3,2012,1,0,0,0,0,176.0,176.0,12.0,1.0,145.0,6.0,6.0,6.0,20.0,11.0,20.0,99.0,26.0,75.0,76.0,25.0,13.0,16.0,50.0,33.0,21.0,43.0,198.0,176.0,99.0,896.0,4326956.84,0.0,0.0,0.0,3403662.5946260374,0.0,0.0,23.0,34.0,403.0,436.0,386.0,23.0,86.0,261.0,79.0,17.0,10.0,34.0,274.0,251.0,201.0,170.0,176.0,4326956.84,24584.982045454544,3.7386363636363638,12.0,68.0,1.0,62.0,23.0,22.0,20.0,11.0,20.0,99.0,26.0,191.0,1082.33,5.666649214659685,4.649214659685864,5.0,9.0,26.0,77765.1,9.0,9.0,2.0,3.0,0.0,2.0,2.0,14.0,3.4285714285714284,4.0,4.0,9.0,14.0,14.0,,,,,,,,,,,,,,,,,,176.0,-2576.431818181818,-2711.0,0.0,16.0,55.0,64.0,21.0,20.0,84.0,86.0,6.0,171.0,40.0,38.0,54.0,76.0,46.0,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,187.0,,0,0,0,0,0,0,4326956.84,0.017972238428890824,0.05113636363636364,0.0,,
2012-07-29,4804199.65,3819645.91,29,6,211,30,7,3,2012,1,0,0,0,0,206.0,205.0,19.0,2.0,166.0,5.0,10.0,4.0,21.0,3.0,24.0,137.0,21.0,87.0,87.0,32.0,12.0,20.0,67.0,53.0,12.0,42.0,223.0,206.0,126.0,972.0,4804199.65,0.0,0.0,0.0,3819645.910989276,0.0,0.0,15.0,61.0,325.0,571.0,283.0,15.0,115.0,271.0,155.0,42.0,30.0,61.0,274.0,214.0,286.0,198.0,206.0,4804199.65,23321.357524271847,3.737864077669903,12.0,69.0,1.0,77.0,40.0,19.0,21.0,3.0,24.0,137.0,21.0,188.0,1094.89,5.823882978723405,4.569148936170213,4.5,12.0,35.0,188827.85,12.0,12.0,2.0,6.0,0.0,1.0,3.0,18.0,3.6666666666666665,4.0,3.0,12.0,18.0,18.0,,,,,,,,,,,,,,,,,,205.0,-2449.864077669903,-2620.5,0.0,21.0,66.0,60.0,40.0,19.0,88.0,106.0,12.0,199.0,42.0,39.0,58.0,108.0,40.0,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,186.0,,0,0,0,0,0,0,4804199.65,0.039304746629337105,0.05825242718446602,0.0,,
2012-07-30,6586130.95,5195109.56,30,0,212,31,7,3,2012,0,0,0,0,0,268.0,264.0,20.0,3.0,220.0,2.0,15.0,8.0,25.0,14.0,36.0,151.0,42.0,115.0,118.0,35.0,24.0,31.0,72.0,57.0,30.0,54.0,301.0,268.0,148.0,1332.0,6586130.95,0.0,0.0,0.0,5195109.555522098,0.0,0.0,30.0,47.0,525.0,730.0,500.0,30.0,172.0,398.0,142.0,25.0,18.0,47.0,475.0,280.0,278.0,299.0,268.0,6586130.95,24575.115485074628,3.6641791044776117,12.0,100.0,0.0,92.0,51.0,25.0,25.0,14.0,36.0,151.0,42.0,198.0,1031.69,5.210555555555556,4.4393939393939394,4.0,8.0,22.0,126235.4,8.0,8.0,0.0,1.0,2.0,1.0,4.0,20.0,3.95,4.0,2.0,15.0,19.0,20.0,,,,,,,,,,,,,,,,,,264.0,-2444.5597014925374,-2612.0,0.0,44.0,77.0,65.0,53.0,29.0,143.0,122.0,3.0,255.0,42.0,39.0,68.0,140.0,60.0,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,185.0,,0,0,0,0,0,0,6586130.95,0.019166852429498078,0.029850746268656716,0.0,,
2012-07-31,9151622.14,7142891.18,31,1,213,31,7,3,2012,0,0,1,0,0,381.0,377.0,41.0,2.0,305.0,4.0,18.0,11.0,39.0,22.0,50.0,218.0,52.0,175.0,172.0,34.0,24.0,47.0,97.0,84.0,42.0,87.0,437.0,381.0,183.0,2016.0,9151622.14,0.0,0.0,0.0,7142891.183717897,0.0,0.0,58.0,104.0,822.0,1032.0,774.0,58.0,139.0,583.0,252.0,48.0,58.0,104.0,610.0,486.0,475.0,445.0,381.0,9151622.14,24020.005616797902,3.254593175853018,12.0,151.0,0.0,141.0,67.0,22.0,39.0,22.0,50.0,218.0,52.0,215.0,1143.31,5.317720930232558,4.334883720930232,4.0,16.0,44.0,209656.85,16.0,15.0,3.0,3.0,3.0,2.0,5.0,22.0,3.8181818181818183,4.0,4.0,16.0,21.0,22.0,,,,,,,,,,,,,,,,,,377.0,-2468.942257217848,-2663.0,0.0,51.0,113.0,102.0,68.0,47.0,187.0,182.0,12.0,362.0,42.0,39.0,102.0,196.0,83.0,,,,,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,184.0,,0,0,0,0,0,0,9151622.14,0.022909255516967836,0.04199475065616798,0.0,,
2012-08-01,9148357.3,7308514.33,1,2,214,31,8,3,2012,0,1,0,0,0,360.0,357.0,31.0,7.0,289.0,13.0,17.0,3.0,41.0,15.0,51.0,194.0,59.0,156.0,166.0,38.0,22.0,48.0,105.0,75.0,41.0,69.0,392.0,360.0,181.0,1693.0,9148357.3,0.0,0.0,0.0,7308514.329521848,0.0,0.0,24.0,91.0,576.0,1002.0,534.0,24.0,207.0,546.0,192.0,42.0,57.0,91.0,417.0,388.0,493.0,395.0,360.0,9148357.3,25412.103611111113,3.3361111111111112,12.0,146.0,1.0,121.0,69.0,23.0,41.0,15.0,51.0,194.0,59.0,272.0,1064.84,3.9148529411764703,4.610294117647059,5.0,4.0,8.0,37734.15,4.0,4.0,1.0,0.0,0.0,0.0,3.0,17.0,3.588235294117647,4.0,4.0,10.0,16.0,17.0,,,,,,,,,,,,,,,,,,357.0,-2506.538888888889,-2671.0,0.0,55.0,100.0,89.0,75.0,41.0,179.0,171.0,10.0,344.0,42.0,39.0,113.0,161.0,86.0,23698.0,8796.0,7451.0,402.0,264.0,235.0,0.0,93.25316455696202,0.9660749367088608,0.24354810126582277,395.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,183.0,,0,0,0,0,0,0,9148357.3,0.0041246913257312326,0.011111111111111112,0.0,,
